Name,Type,Mean index value,Index value SD,Mean index value (visible),Index value (visible) SD,Area [ha],index_name,source_folder,measurement,altitude_m,CV
Zample4maly,Area,0.78434,0.18452,0.77137,0.17615,0.00054,MCARI,"6 19LZ27,06_ZAG30",6,30,0.235255119
Zample4duzy,Area,0.67308,0.25423,0.66092,0.24697,0.00093,MCARI,"6 19LZ27,06_ZAG30",6,30,0.377711416
Zample5maly,Area,0.78366,0.18371,0.76652,0.17135,0.00059,MCARI,"6 19LZ27,06_ZAG30",6,30,0.234425644
Zample5duzy,Area,0.70259,0.23892,0.68387,0.22648,0.00104,MCARI,"6 19LZ27,06_ZAG30",6,30,0.340056078
Zprze2maly,Area,0.66066,0.1412,0.66061,0.14113,0.0003,MCARI,"6 19LZ27,06_ZAG30",6,30,0.213725668
Zprze2duzy,Area,0.58985,0.18513,0.58972,0.18498,0.00064,MCARI,"6 19LZ27,06_ZAG30",6,30,0.313859456
Zprze3maly,Area,0.63422,0.14722,0.63422,0.14722,0.00034,MCARI,"6 19LZ27,06_ZAG30",6,30,0.232127653
Zprze3duzy,Area,0.59537,0.18237,0.59523,0.18221,0.00066,MCARI,"6 19LZ27,06_ZAG30",6,30,0.306313721
Zprze4maly,Area,0.70608,0.15935,0.70445,0.15767,0.00034,MCARI,"6 19LZ27,06_ZAG30",6,30,0.225682642
Zprze4duzy,Area,0.63078,0.21344,0.62851,0.21146,0.00075,MCARI,"6 19LZ27,06_ZAG30",6,30,0.338374711
Zprze5maly,Area,0.69051,0.15835,0.68889,0.15656,0.0004,MCARI,"6 19LZ27,06_ZAG30",6,30,0.229323254
Zprze5duzy,Area,0.63744,0.20678,0.63381,0.20343,0.0008,MCARI,"6 19LZ27,06_ZAG30",6,30,0.324391315
Zcarron3maly,Area,0.77041,0.17218,0.7641,0.16747,0.00055,MCARI,"6 19LZ27,06_ZAG30",6,30,0.223491388
Zcarron3duzy,Area,0.67605,0.22601,0.66985,0.22167,0.00103,MCARI,"6 19LZ27,06_ZAG30",6,30,0.334309592
Zcarron4maly,Area,0.76053,0.17905,0.75433,0.1746,0.00069,MCARI,"6 19LZ27,06_ZAG30",6,30,0.235427925
Zcarron4duzy,Area,0.66704,0.23365,0.66147,0.22988,0.00105,MCARI,"6 19LZ27,06_ZAG30",6,30,0.350278844
Zcarron5maly,Area,0.74395,0.17951,0.73578,0.17299,0.0007,MCARI,"6 19LZ27,06_ZAG30",6,30,0.241293098
Zcarron5duzy,Area,0.66511,0.24022,0.65546,0.23367,0.00105,MCARI,"6 19LZ27,06_ZAG30",6,30,0.36117334
Zcarron2maly,Area,0.74458,0.16181,0.74233,0.15967,0.00048,MCARI,"6 19LZ27,06_ZAG30",6,30,0.217317145
Zcarron2duzy,Area,0.65011,0.21432,0.64843,0.2129,0.00093,MCARI,"6 19LZ27,06_ZAG30",6,30,0.329667287
Zmor3maly,Area,0.75112,0.17599,0.74616,0.1722,0.00049,MCARI,"6 19LZ27,06_ZAG30",6,30,0.23430344
Zmor3duzy,Area,0.64937,0.23167,0.64678,0.22698,0.00097,MCARI,"6 19LZ27,06_ZAG30",6,30,0.356761169
Zmor4maly,Area,0.68866,0.17379,0.68425,0.16931,0.00054,MCARI,"6 19LZ27,06_ZAG30",6,30,0.252359655
Zmor4duzy,Area,0.62277,0.23241,0.61582,0.22666,0.00088,MCARI,"6 19LZ27,06_ZAG30",6,30,0.373187533
Zmor5maly,Area,0.72987,0.16848,0.72766,0.16659,0.00052,MCARI,"6 19LZ27,06_ZAG30",6,30,0.230835628
Zmor5duzy,Area,0.652,0.21268,0.64948,0.21065,0.00096,MCARI,"6 19LZ27,06_ZAG30",6,30,0.326196319
Zmor2maly,Area,0.66717,0.15246,0.66601,0.15103,0.00034,MCARI,"6 19LZ27,06_ZAG30",6,30,0.228517469
Zmor2duzy,Area,0.60922,0.18506,0.60855,0.1843,0.00073,MCARI,"6 19LZ27,06_ZAG30",6,30,0.303765471
Zample2maly,Area,0.71724,0.11626,0.71474,0.11526,0.00047,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.162093581
Zample2duzy,Area,0.65086,0.17908,0.64856,0.17846,0.00088,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.275143656
Zample3maly,Area,0.75196,0.1172,0.73933,0.11466,0.00047,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.155859354
Zample3duzy,Area,0.68548,0.17659,0.67158,0.17418,0.00087,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.257615102
Zample4maly,Area,0.77223,0.11662,0.75118,0.11436,0.00054,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.151017184
Zample4duzy,Area,0.68823,0.19013,0.66559,0.18739,0.00093,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.27625939
Zample5maly,Area,0.77547,0.11019,0.7529,0.10599,0.00059,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.142094472
Zample5duzy,Area,0.71859,0.16633,0.69307,0.16275,0.00104,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.231467179
Zprze2maly,Area,0.65791,0.10418,0.65789,0.10417,0.0003,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.158349926
Zprze2duzy,Area,0.60351,0.1336,0.6035,0.13359,0.00064,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.221371643
Zprze3maly,Area,0.65529,0.11093,0.65518,0.11084,0.00034,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.169283829
Zprze3duzy,Area,0.6274,0.13227,0.62717,0.13211,0.00066,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.210822442
Zprze4maly,Area,0.71306,0.10727,0.71145,0.1065,0.00034,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.150436148
Zprze4duzy,Area,0.64809,0.15342,0.64617,0.15258,0.00075,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.236726381
Zprze5maly,Area,0.70707,0.10841,0.70445,0.10705,0.0004,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.153322868
Zprze5duzy,Area,0.662,0.1443,0.65819,0.14253,0.0008,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.217975831
Zcarron3maly,Area,0.73798,0.11107,0.73131,0.10896,0.00055,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.150505434
Zcarron3duzy,Area,0.66783,0.1584,0.66193,0.15641,0.00103,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.23718611
Zcarron4maly,Area,0.72682,0.11557,0.72158,0.1137,0.00069,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.159007732
Zcarron4duzy,Area,0.65844,0.16452,0.65349,0.16281,0.00105,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.249863313
Zcarron5maly,Area,0.71901,0.11182,0.71433,0.10987,0.0007,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.155519395
Zcarron5duzy,Area,0.65597,0.17024,0.65056,0.16856,0.00105,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.259524064
Zcarron2maly,Area,0.69755,0.11457,0.69731,0.11421,0.00048,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.164246291
Zcarron2duzy,Area,0.63006,0.15541,0.62986,0.15524,0.00093,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.246659048
Zmor3maly,Area,0.72859,0.11442,0.72197,0.11212,0.00049,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.157043056
Zmor3duzy,Area,0.65389,0.17084,0.64796,0.16893,0.00097,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.261267186
Zmor4maly,Area,0.69337,0.11231,0.69032,0.11057,0.00054,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.161977011
Zmor4duzy,Area,0.63927,0.15952,0.63458,0.15735,0.00088,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.249534625
Zmor5maly,Area,0.70316,0.10829,0.70183,0.10762,0.00052,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.154004778
Zmor5duzy,Area,0.64287,0.14781,0.6415,0.14715,0.00096,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.229922068
Zmor2maly,Area,0.65886,0.11396,0.65874,0.11388,0.00034,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.172965425
Zmor2duzy,Area,0.61145,0.14202,0.61138,0.14198,0.00073,MCARI2,"6 19LZ27,06_ZAG30",6,30,0.232267561
Zample2maly,Area,0.27898,0.06864,0.27919,0.06844,0.00047,NDRE,"6 19LZ27,06_ZAG30",6,30,0.246039143
Zample2duzy,Area,0.29131,0.08537,0.29127,0.08425,0.00088,NDRE,"6 19LZ27,06_ZAG30",6,30,0.293055508
Zample3maly,Area,0.27593,0.06621,0.27598,0.06614,0.00047,NDRE,"6 19LZ27,06_ZAG30",6,30,0.239952162
Zample3duzy,Area,0.29542,0.08444,0.29489,0.08306,0.00087,NDRE,"6 19LZ27,06_ZAG30",6,30,0.285830343
Zample4maly,Area,0.28359,0.06809,0.28372,0.06794,0.00054,NDRE,"6 19LZ27,06_ZAG30",6,30,0.240100145
Zample4duzy,Area,0.3025,0.08766,0.30216,0.0857,0.00093,NDRE,"6 19LZ27,06_ZAG30",6,30,0.289785124
Zample5maly,Area,0.28773,0.06976,0.28777,0.06973,0.00059,NDRE,"6 19LZ27,06_ZAG30",6,30,0.242449519
Zample5duzy,Area,0.30193,0.08527,0.30079,0.08318,0.00104,NDRE,"6 19LZ27,06_ZAG30",6,30,0.282416454
Zprze2maly,Area,0.27871,0.06005,0.27871,0.06001,0.0003,NDRE,"6 19LZ27,06_ZAG30",6,30,0.215456927
Zprze2duzy,Area,0.29394,0.07401,0.29372,0.07359,0.00064,NDRE,"6 19LZ27,06_ZAG30",6,30,0.251786079
Zprze3maly,Area,0.29706,0.06623,0.29709,0.06617,0.00034,NDRE,"6 19LZ27,06_ZAG30",6,30,0.222951592
Zprze3duzy,Area,0.30518,0.07468,0.30502,0.07428,0.00066,NDRE,"6 19LZ27,06_ZAG30",6,30,0.244708041
Zprze4maly,Area,0.29148,0.06409,0.29142,0.064,0.00034,NDRE,"6 19LZ27,06_ZAG30",6,30,0.219877865
Zprze4duzy,Area,0.30445,0.07964,0.30357,0.07846,0.00075,NDRE,"6 19LZ27,06_ZAG30",6,30,0.261586467
Zprze5maly,Area,0.29816,0.06562,0.29817,0.06561,0.0004,NDRE,"6 19LZ27,06_ZAG30",6,30,0.220083177
Zprze5duzy,Area,0.30711,0.0762,0.30642,0.07524,0.0008,NDRE,"6 19LZ27,06_ZAG30",6,30,0.248119566
Zcarron3maly,Area,0.25868,0.05836,0.2588,0.05825,0.00055,NDRE,"6 19LZ27,06_ZAG30",6,30,0.225606927
Zcarron3duzy,Area,0.27324,0.07604,0.27323,0.0752,0.00103,NDRE,"6 19LZ27,06_ZAG30",6,30,0.278290148
Zcarron4maly,Area,0.26028,0.05912,0.26043,0.05898,0.00069,NDRE,"6 19LZ27,06_ZAG30",6,30,0.227140003
Zcarron4duzy,Area,0.27685,0.07669,0.27698,0.07595,0.00105,NDRE,"6 19LZ27,06_ZAG30",6,30,0.277009211
Zcarron5maly,Area,0.26032,0.0621,0.26059,0.06182,0.0007,NDRE,"6 19LZ27,06_ZAG30",6,30,0.238552551
Zcarron5duzy,Area,0.27468,0.07853,0.27502,0.07769,0.00105,NDRE,"6 19LZ27,06_ZAG30",6,30,0.285896316
Zcarron2maly,Area,0.23528,0.058,0.23639,0.05704,0.00048,NDRE,"6 19LZ27,06_ZAG30",6,30,0.246514791
Zcarron2duzy,Area,0.25204,0.07669,0.25363,0.0756,0.00093,NDRE,"6 19LZ27,06_ZAG30",6,30,0.304277099
Zmor3maly,Area,0.27748,0.06116,0.27755,0.0611,0.00049,NDRE,"6 19LZ27,06_ZAG30",6,30,0.220412282
Zmor3duzy,Area,0.2992,0.08313,0.29784,0.0813,0.00097,NDRE,"6 19LZ27,06_ZAG30",6,30,0.277840909
Zmor4maly,Area,0.2917,0.06854,0.2917,0.06848,0.00054,NDRE,"6 19LZ27,06_ZAG30",6,30,0.234967432
Zmor4duzy,Area,0.31538,0.08794,0.31417,0.08664,0.00088,NDRE,"6 19LZ27,06_ZAG30",6,30,0.278838227
Zmor5maly,Area,0.26252,0.06184,0.26265,0.06171,0.00052,NDRE,"6 19LZ27,06_ZAG30",6,30,0.235563005
Zmor5duzy,Area,0.28104,0.08241,0.28101,0.08196,0.00096,NDRE,"6 19LZ27,06_ZAG30",6,30,0.29323228
Zmor2maly,Area,0.26569,0.06062,0.2659,0.06043,0.00034,NDRE,"6 19LZ27,06_ZAG30",6,30,0.228160638
Zmor2duzy,Area,0.27603,0.07617,0.27618,0.0759,0.00073,NDRE,"6 19LZ27,06_ZAG30",6,30,0.275948266
Zample2maly,Area,0.84877,0.07022,0.84562,0.06925,0.00047,NDVI,"6 19LZ27,06_ZAG30",6,30,0.082731482
Zample2duzy,Area,0.84453,0.07835,0.84184,0.07778,0.00088,NDVI,"6 19LZ27,06_ZAG30",6,30,0.092773495
Zample3maly,Area,0.85476,0.06434,0.85103,0.06307,0.00047,NDVI,"6 19LZ27,06_ZAG30",6,30,0.075272591
Zample3duzy,Area,0.86216,0.06014,0.85853,0.05909,0.00087,NDVI,"6 19LZ27,06_ZAG30",6,30,0.069755034
Zample4maly,Area,0.8719,0.05959,0.86572,0.05842,0.00054,NDVI,"6 19LZ27,06_ZAG30",6,30,0.068344994
Zample4duzy,Area,0.87397,0.05502,0.86778,0.05358,0.00093,NDVI,"6 19LZ27,06_ZAG30",6,30,0.062954106
Zample5maly,Area,0.87567,0.05552,0.86865,0.05387,0.00059,NDVI,"6 19LZ27,06_ZAG30",6,30,0.06340288
Zample5duzy,Area,0.88055,0.04953,0.87308,0.04744,0.00104,NDVI,"6 19LZ27,06_ZAG30",6,30,0.056248935
Zprze2maly,Area,0.82363,0.06719,0.82318,0.06695,0.0003,NDVI,"6 19LZ27,06_ZAG30",6,30,0.081577893
Zprze2duzy,Area,0.82859,0.07318,0.82809,0.07299,0.00064,NDVI,"6 19LZ27,06_ZAG30",6,30,0.08831871
Zprze3maly,Area,0.83898,0.06607,0.8374,0.06522,0.00034,NDVI,"6 19LZ27,06_ZAG30",6,30,0.078750387
Zprze3duzy,Area,0.84916,0.06062,0.84724,0.05977,0.00066,NDVI,"6 19LZ27,06_ZAG30",6,30,0.071388195
Zprze4maly,Area,0.854,0.05682,0.85175,0.05588,0.00034,NDVI,"6 19LZ27,06_ZAG30",6,30,0.066533958
Zprze4duzy,Area,0.85139,0.0655,0.84808,0.0645,0.00075,NDVI,"6 19LZ27,06_ZAG30",6,30,0.076933015
Zprze5maly,Area,0.85623,0.06066,0.85256,0.0594,0.0004,NDVI,"6 19LZ27,06_ZAG30",6,30,0.07084545
Zprze5duzy,Area,0.85982,0.05679,0.85548,0.05519,0.0008,NDVI,"6 19LZ27,06_ZAG30",6,30,0.066048708
Zcarron3maly,Area,0.84816,0.0567,0.84722,0.05626,0.00055,NDVI,"6 19LZ27,06_ZAG30",6,30,0.066850594
Zcarron3duzy,Area,0.84377,0.07675,0.84228,0.07645,0.00103,NDVI,"6 19LZ27,06_ZAG30",6,30,0.090960807
Zcarron4maly,Area,0.84373,0.06374,0.84278,0.06327,0.00069,NDVI,"6 19LZ27,06_ZAG30",6,30,0.075545494
Zcarron4duzy,Area,0.84385,0.0716,0.84258,0.07121,0.00105,NDVI,"6 19LZ27,06_ZAG30",6,30,0.084849203
Zcarron5maly,Area,0.84761,0.0595,0.84655,0.05906,0.0007,NDVI,"6 19LZ27,06_ZAG30",6,30,0.070197379
Zcarron5duzy,Area,0.84691,0.0627,0.84608,0.0624,0.00105,NDVI,"6 19LZ27,06_ZAG30",6,30,0.074033841
Zcarron2maly,Area,0.82122,0.07175,0.82107,0.07131,0.00048,NDVI,"6 19LZ27,06_ZAG30",6,30,0.08737001
Zcarron2duzy,Area,0.81967,0.08429,0.81938,0.08404,0.00093,NDVI,"6 19LZ27,06_ZAG30",6,30,0.102834067
Zmor3maly,Area,0.84505,0.06275,0.84325,0.062,0.00049,NDVI,"6 19LZ27,06_ZAG30",6,30,0.074255961
Zmor3duzy,Area,0.84411,0.07894,0.84036,0.07824,0.00097,NDVI,"6 19LZ27,06_ZAG30",6,30,0.093518617
Zmor4maly,Area,0.84636,0.06332,0.84359,0.06207,0.00054,NDVI,"6 19LZ27,06_ZAG30",6,30,0.0748145
Zmor4duzy,Area,0.85438,0.06487,0.84986,0.06353,0.00088,NDVI,"6 19LZ27,06_ZAG30",6,30,0.075926403
Zmor5maly,Area,0.832,0.06331,0.83107,0.06267,0.00052,NDVI,"6 19LZ27,06_ZAG30",6,30,0.07609375
Zmor5duzy,Area,0.82174,0.10074,0.81891,0.10028,0.00096,NDVI,"6 19LZ27,06_ZAG30",6,30,0.122593521
Zmor2maly,Area,0.81973,0.07913,0.81924,0.07893,0.00034,NDVI,"6 19LZ27,06_ZAG30",6,30,0.096531785
Zmor2duzy,Area,0.8092,0.11005,0.8066,0.10965,0.00073,NDVI,"6 19LZ27,06_ZAG30",6,30,0.135998517
Zample2maly,Area,0.64261,0.05963,0.64153,0.05924,0.00047,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.092793452
Zample2duzy,Area,0.60745,0.09686,0.60647,0.09668,0.00088,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.159453453
Zample3maly,Area,0.65584,0.05827,0.65197,0.05758,0.00047,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.08884789
Zample3duzy,Area,0.6247,0.08956,0.62075,0.08915,0.00087,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.143364815
Zample4maly,Area,0.66579,0.05666,0.66011,0.05645,0.00054,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.085101909
Zample4duzy,Area,0.62506,0.09764,0.61886,0.09751,0.00093,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.156209004
Zample5maly,Area,0.66786,0.05239,0.66101,0.05146,0.00059,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.078444584
Zample5duzy,Area,0.6408,0.08374,0.63265,0.08335,0.00104,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.1306804
Zprze2maly,Area,0.61358,0.05427,0.61358,0.05427,0.0003,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.088448124
Zprze2duzy,Area,0.58876,0.06679,0.58876,0.06679,0.00064,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.11344181
Zprze3maly,Area,0.6148,0.05398,0.61482,0.05388,0.00034,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.087800911
Zprze3duzy,Area,0.60228,0.06357,0.60229,0.06353,0.00066,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.105548914
Zprze4maly,Area,0.63895,0.05075,0.63881,0.05069,0.00034,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.079427185
Zprze4duzy,Area,0.60761,0.07618,0.60746,0.07612,0.00075,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.125376475
Zprze5maly,Area,0.63703,0.05259,0.63662,0.0524,0.0004,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.082554982
Zprze5duzy,Area,0.6161,0.06993,0.61546,0.06967,0.0008,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.113504301
Zcarron3maly,Area,0.64946,0.05379,0.64834,0.05347,0.00055,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.082822653
Zcarron3duzy,Area,0.61628,0.07994,0.61535,0.07969,0.00103,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.129713766
Zcarron4maly,Area,0.64442,0.05761,0.64324,0.05722,0.00069,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.089398219
Zcarron4duzy,Area,0.61194,0.08344,0.61083,0.08312,0.00105,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.136353237
Zcarron5maly,Area,0.64381,0.05424,0.64254,0.05378,0.0007,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.084248458
Zcarron5duzy,Area,0.61259,0.08747,0.61114,0.08716,0.00105,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.142787182
Zcarron2maly,Area,0.63132,0.06073,0.63133,0.06048,0.00048,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.096195273
Zcarron2duzy,Area,0.59902,0.08283,0.59901,0.08274,0.00093,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.138275851
Zmor3maly,Area,0.64136,0.0556,0.63996,0.05508,0.00049,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.086690782
Zmor3duzy,Area,0.60496,0.09092,0.60383,0.09064,0.00097,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.150290928
Zmor4maly,Area,0.6286,0.053,0.62844,0.05282,0.00054,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.084314349
Zmor4duzy,Area,0.60287,0.07753,0.60252,0.07735,0.00088,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.128601523
Zmor5maly,Area,0.63058,0.05259,0.63049,0.05246,0.00052,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.08339941
Zmor5duzy,Area,0.60141,0.07779,0.60131,0.07773,0.00096,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.129346037
Zmor2maly,Area,0.61243,0.06238,0.61241,0.06236,0.00034,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.101856539
Zmor2duzy,Area,0.58814,0.08124,0.58812,0.08124,0.00073,OSAVI,"6 19LZ27,06_ZAG30",6,30,0.138130377
Zample2maly,Area,0.91512,0.02876,0.91519,0.02865,0.00047,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.031427572
Zample2duzy,Area,0.91892,0.03136,0.91902,0.03119,0.00088,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034127019
Zample3maly,Area,0.90705,0.02903,0.90727,0.02865,0.00047,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.032004851
Zample3duzy,Area,0.91257,0.03104,0.91285,0.0306,0.00087,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034013829
Zample4maly,Area,0.90641,0.02903,0.90682,0.02834,0.00054,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.032027449
Zample4duzy,Area,0.91144,0.03167,0.91202,0.03071,0.00093,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034747213
Zample5maly,Area,0.9074,0.02862,0.90766,0.02818,0.00059,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.031540666
Zample5duzy,Area,0.91032,0.03068,0.91071,0.03006,0.00104,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.033702434
Zprze2maly,Area,0.90869,0.03151,0.90888,0.03124,0.0003,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034676292
Zprze2duzy,Area,0.91604,0.03328,0.91619,0.03307,0.00064,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.036330291
Zprze3maly,Area,0.91061,0.03351,0.91092,0.03309,0.00034,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.036799508
Zprze3duzy,Area,0.9127,0.03377,0.91298,0.03338,0.00066,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.03700011
Zprze4maly,Area,0.90152,0.03186,0.90192,0.03129,0.00034,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.035340314
Zprze4duzy,Area,0.90794,0.03471,0.90836,0.03415,0.00075,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.038229398
Zprze5maly,Area,0.90409,0.03126,0.90456,0.03058,0.0004,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034576204
Zprze5duzy,Area,0.9076,0.03281,0.90805,0.03219,0.0008,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.036150286
Zcarron3maly,Area,0.90339,0.02744,0.90363,0.02706,0.00055,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.030374478
Zcarron3duzy,Area,0.91117,0.03184,0.91142,0.03146,0.00103,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034944083
Zcarron4maly,Area,0.9061,0.02805,0.90653,0.02724,0.00069,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.030956848
Zcarron4duzy,Area,0.91187,0.03112,0.91238,0.03025,0.00105,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034127672
Zcarron5maly,Area,0.91233,0.02741,0.91254,0.027,0.0007,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.030043953
Zcarron5duzy,Area,0.91703,0.02972,0.91727,0.02928,0.00105,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.032408972
Zcarron2maly,Area,0.91707,0.0297,0.91715,0.02952,0.00048,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.03238575
Zcarron2duzy,Area,0.92354,0.03172,0.92366,0.0315,0.00093,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034346103
Zmor3maly,Area,0.89248,0.03168,0.8941,0.02967,0.00049,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.035496594
Zmor3duzy,Area,0.90286,0.03719,0.90425,0.03562,0.00097,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.041191325
Zmor4maly,Area,0.89933,0.0334,0.9004,0.03212,0.00054,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.037138759
Zmor4duzy,Area,0.90676,0.03622,0.90774,0.03504,0.00088,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.039944417
Zmor5maly,Area,0.89804,0.03099,0.8986,0.03028,0.00052,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034508485
Zmor5duzy,Area,0.90871,0.03768,0.90925,0.03705,0.00096,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.041465374
Zmor2maly,Area,0.90997,0.03156,0.91037,0.03098,0.00034,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.034682462
Zmor2duzy,Area,0.91983,0.03589,0.92008,0.03556,0.00073,SIPI2,"6 19LZ27,06_ZAG30",6,30,0.039018079
Zample2maly,Area,0.724,0.05671,0.724,0.05671,0.00047,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.078328729
Zample2duzy,Area,0.73119,0.05975,0.73119,0.05975,0.00088,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.081716107
Zample3maly,Area,0.72299,0.05429,0.7229,0.05417,0.00047,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.075090942
Zample3duzy,Area,0.73456,0.05762,0.7345,0.05756,0.00086,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.078441516
Zample4maly,Area,0.7338,0.05254,0.7338,0.05254,0.00057,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.071599891
Zample4duzy,Area,0.73988,0.05566,0.73988,0.05566,0.00093,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.075228415
Zample5maly,Area,0.735,0.05184,0.73499,0.05183,0.00066,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.070530612
Zample5duzy,Area,0.73881,0.0565,0.73871,0.05639,0.00112,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.07647433
Zprze2maly,Area,0.70177,0.05851,0.70177,0.05851,0.0003,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.083374895
Zprze2duzy,Area,0.70875,0.06706,0.70875,0.06706,0.00074,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.094617284
Zprze3maly,Area,0.708,0.05697,0.708,0.05697,0.00034,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.080466102
Zprze3duzy,Area,0.71706,0.06022,0.71706,0.06022,0.00071,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.083981815
Zprze4maly,Area,0.71441,0.0548,0.71441,0.0548,0.00034,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.076706653
Zprze4duzy,Area,0.7223,0.05911,0.7223,0.05911,0.00075,GNDVI,"6 19LZ27,06_ZAG50",6,50,0.081835802
